"Date","Local.Site.Name","County","meanlatitude","meanlongitude","Month","Year","PM2.5","Ozone"
2024-01-28,"Linville Falls","Avery",35.972347,-81.933072,1,2024,2,NA
2024-01-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2024,8,NA
2024-01-28,"Millbrook School","Wake",35.856111,-78.574167,1,2024,16,24
2024-01-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2024,16,NA
2024-01-28,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2024,8,NA
2024-01-29,"Bryson City","Swain",35.434767,-83.442133,1,2024,4,NA
2024-01-29,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2024,15,NA
2024-01-29,"Clemmons Middle","Forsyth",36.026612,-80.341962,1,2024,4,NA
2024-01-29,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2024,32,NA
2024-01-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2024,5,32
2024-01-29,"Hattie Avenue","Forsyth",36.11094,-80.224501,1,2024,4,NA
2024-01-29,"Leggett","Edgecombe",35.988278,-77.5843,1,2024,8,NA
2024-01-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2024,0,NA
2024-01-29,"Millbrook School","Wake",35.856111,-78.574167,1,2024,6,31
2024-01-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2024,4,NA
2024-01-29,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2024,12,NA
2024-01-30,"Bryson City","Swain",35.434767,-83.442133,1,2024,9,NA
2024-01-30,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2024,24,NA
2024-01-30,"Clemmons Middle","Forsyth",36.026612,-80.341962,1,2024,27,NA
2024-01-30,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2024,49,NA
2024-01-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2024,20,31
2024-01-30,"Hattie Avenue","Forsyth",36.11094,-80.224501,1,2024,28,NA
2024-01-30,"Leggett","Edgecombe",35.988278,-77.5843,1,2024,20,NA
2024-01-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2024,19,NA
2024-01-30,"Millbrook School","Wake",35.856111,-78.574167,1,2024,24.5,29
2024-01-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2024,22,NA
2024-01-30,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2024,23,NA
2024-01-31,"Bryson City","Swain",35.434767,-83.442133,1,2024,12,NA
2024-01-31,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2024,31.5,NA
2024-01-31,"Clemmons Middle","Forsyth",36.026612,-80.341962,1,2024,32,NA
2024-01-31,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2024,53,NA
2024-01-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2024,4,NA
2024-01-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2024,34,28
2024-01-31,"Hattie Avenue","Forsyth",36.11094,-80.224501,1,2024,34,NA
2024-01-31,"Leggett","Edgecombe",35.988278,-77.5843,1,2024,21,NA
2024-01-31,"Linville Falls","Avery",35.972347,-81.933072,1,2024,12,NA
2024-01-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2024,35,NA
2024-01-31,"Millbrook School","Wake",35.856111,-78.574167,1,2024,26.5,24
2024-01-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2024,22,NA
2024-01-31,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2024,27,NA
2024-02-01,"Bryson City","Swain",35.434767,-83.442133,2,2024,15,NA
2024-02-01,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,42,NA
2024-02-01,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,27,NA
2024-02-01,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,54,NA
2024-02-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,39,30
2024-02-01,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,28,NA
2024-02-01,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,30,NA
2024-02-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,28,NA
2024-02-01,"Millbrook School","Wake",35.856111,-78.574167,2,2024,33,25
2024-02-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,39,NA
2024-02-01,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,53,NA
2024-02-02,"Bryson City","Swain",35.434767,-83.442133,2,2024,41,NA
2024-02-02,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,52.5,NA
2024-02-02,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,41,NA
2024-02-02,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,56,NA
2024-02-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,39,37
2024-02-02,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,40,NA
2024-02-02,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,31,NA
2024-02-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,35,NA
2024-02-02,"Millbrook School","Wake",35.856111,-78.574167,2,2024,32,35
2024-02-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,40,NA
2024-02-02,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,41,NA
2024-02-03,"Bryson City","Swain",35.434767,-83.442133,2,2024,53,NA
2024-02-03,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,28.5,NA
2024-02-03,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,29,NA
2024-02-03,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,55,NA
2024-02-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2024,19,NA
2024-02-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,35,29
2024-02-03,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,29.5,NA
2024-02-03,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,4,NA
2024-02-03,"Linville Falls","Avery",35.972347,-81.933072,2,2024,26,NA
2024-02-03,"Millbrook School","Wake",35.856111,-78.574167,2,2024,25,26
2024-02-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,12,NA
2024-02-03,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,41,NA
2024-02-04,"Bryson City","Swain",35.434767,-83.442133,2,2024,23,NA
2024-02-04,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,43.5,NA
2024-02-04,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,43,NA
2024-02-04,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,54,NA
2024-02-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,40,33
2024-02-04,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,37,NA
2024-02-04,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,27,NA
2024-02-04,"Millbrook School","Wake",35.856111,-78.574167,2,2024,37,32
2024-02-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,22,NA
2024-02-04,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,33,NA
2024-02-05,"Bryson City","Swain",35.434767,-83.442133,2,2024,18,NA
2024-02-05,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,51,NA
2024-02-05,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,31,NA
2024-02-05,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,53,NA
2024-02-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,33,37
2024-02-05,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,27,NA
2024-02-05,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,27,NA
2024-02-05,"Millbrook School","Wake",35.856111,-78.574167,2,2024,30,39
2024-02-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,25,NA
2024-02-05,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,22,NA
2024-02-06,"Bryson City","Swain",35.434767,-83.442133,2,2024,19,NA
2024-02-06,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,24,NA
2024-02-06,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,31.5,NA
2024-02-06,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,54,NA
2024-02-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2024,14,NA
2024-02-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,36,32
2024-02-06,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,33.5,NA
2024-02-06,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,19,NA
2024-02-06,"Linville Falls","Avery",35.972347,-81.933072,2,2024,22,NA
2024-02-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,32,NA
2024-02-06,"Millbrook School","Wake",35.856111,-78.574167,2,2024,26,36
2024-02-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,18,NA
2024-02-06,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,28,NA
2024-02-07,"Bryson City","Swain",35.434767,-83.442133,2,2024,18,NA
2024-02-07,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,31,NA
2024-02-07,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,31,NA
2024-02-07,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,57,NA
2024-02-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,44,35
2024-02-07,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,32,NA
2024-02-07,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,21,NA
2024-02-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,37,NA
2024-02-07,"Millbrook School","Wake",35.856111,-78.574167,2,2024,32,35
2024-02-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,23,NA
2024-02-07,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,24,NA
2024-02-08,"Bryson City","Swain",35.434767,-83.442133,2,2024,48,NA
2024-02-08,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,36,NA
2024-02-08,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,54,NA
2024-02-08,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,58,NA
2024-02-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,57,36
2024-02-08,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,55,NA
2024-02-08,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,17,NA
2024-02-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,52,NA
2024-02-08,"Millbrook School","Wake",35.856111,-78.574167,2,2024,44,29
2024-02-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,59,NA
2024-02-08,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,32,NA
2024-02-09,"Bryson City","Swain",35.434767,-83.442133,2,2024,58,NA
2024-02-09,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,49.5,NA
2024-02-09,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,76,NA
2024-02-09,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,72,NA
2024-02-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2024,9,NA
2024-02-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,60.5,30
2024-02-09,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,70.5,NA
2024-02-09,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,70,NA
2024-02-09,"Linville Falls","Avery",35.972347,-81.933072,2,2024,50,NA
2024-02-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,69,NA
2024-02-09,"Millbrook School","Wake",35.856111,-78.574167,2,2024,62.5,27
2024-02-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,53,NA
2024-02-09,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,65,NA
2024-02-10,"Bryson City","Swain",35.434767,-83.442133,2,2024,65,NA
2024-02-10,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,42,NA
2024-02-10,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,72,NA
2024-02-10,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,63,NA
2024-02-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,55,34
2024-02-10,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,74,NA
2024-02-10,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,61,NA
2024-02-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,59,NA
2024-02-10,"Millbrook School","Wake",35.856111,-78.574167,2,2024,57,35
2024-02-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,61,NA
2024-02-10,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,72,NA
2024-02-11,"Bryson City","Swain",35.434767,-83.442133,2,2024,35,NA
2024-02-11,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,26.5,NA
2024-02-11,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,25,NA
2024-02-11,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,51,NA
2024-02-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,29,25
2024-02-11,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,25,NA
2024-02-11,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,51,NA
2024-02-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,29,NA
2024-02-11,"Millbrook School","Wake",35.856111,-78.574167,2,2024,46,22
2024-02-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,52,NA
2024-02-11,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,47,NA
2024-02-12,"Bryson City","Swain",35.434767,-83.442133,2,2024,22,NA
2024-02-12,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,18,NA
2024-02-12,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,22.5,NA
2024-02-12,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,41,NA
2024-02-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2024,2,NA
2024-02-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,12,33
2024-02-12,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,25,NA
2024-02-12,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,19,NA
2024-02-12,"Linville Falls","Avery",35.972347,-81.933072,2,2024,4,NA
2024-02-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,21,NA
2024-02-12,"Millbrook School","Wake",35.856111,-78.574167,2,2024,25,31
2024-02-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,19,NA
2024-02-12,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,18,NA
2024-02-13,"Bryson City","Swain",35.434767,-83.442133,2,2024,13,NA
2024-02-13,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,18.5,NA
2024-02-13,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,13,NA
2024-02-13,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,37,NA
2024-02-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,10,37
2024-02-13,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,14,NA
2024-02-13,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,9,NA
2024-02-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,12,NA
2024-02-13,"Millbrook School","Wake",35.856111,-78.574167,2,2024,14,36
2024-02-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,8,NA
2024-02-13,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,14,NA
2024-02-14,"Bryson City","Swain",35.434767,-83.442133,2,2024,21,NA
2024-02-14,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,30.5,NA
2024-02-14,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,25,NA
2024-02-14,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,55,NA
2024-02-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,31,39
2024-02-14,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,26,NA
2024-02-14,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,16,NA
2024-02-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,29,NA
2024-02-14,"Millbrook School","Wake",35.856111,-78.574167,2,2024,28,39
2024-02-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,28,NA
2024-02-14,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,26,NA
2024-02-15,"Bryson City","Swain",35.434767,-83.442133,2,2024,29,NA
2024-02-15,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,40,NA
2024-02-15,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,36,NA
2024-02-15,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,59,NA
2024-02-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2024,14,NA
2024-02-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,41.5,43
2024-02-15,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,37,NA
2024-02-15,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,33,NA
2024-02-15,"Linville Falls","Avery",35.972347,-81.933072,2,2024,23,NA
2024-02-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,36,NA
2024-02-15,"Millbrook School","Wake",35.856111,-78.574167,2,2024,54.5,41
2024-02-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,37,NA
2024-02-15,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,39,NA
2024-02-16,"Bryson City","Swain",35.434767,-83.442133,2,2024,52,NA
2024-02-16,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,36,NA
2024-02-16,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,40,NA
2024-02-16,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,55,NA
2024-02-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,49,36
2024-02-16,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,41,NA
2024-02-16,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,30,NA
2024-02-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,39,NA
2024-02-16,"Millbrook School","Wake",35.856111,-78.574167,2,2024,37,36
2024-02-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,33,NA
2024-02-16,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,49,NA
2024-02-17,"Bryson City","Swain",35.434767,-83.442133,2,2024,16,NA
2024-02-17,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,54,NA
2024-02-17,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,30,NA
2024-02-17,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,57,NA
2024-02-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,29,36
2024-02-17,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,31,NA
2024-02-17,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,24,NA
2024-02-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,27,NA
2024-02-17,"Millbrook School","Wake",35.856111,-78.574167,2,2024,36,37
2024-02-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,28,NA
2024-02-17,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,38,NA
2024-02-18,"Bryson City","Swain",35.434767,-83.442133,2,2024,13,NA
2024-02-18,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,24,NA
2024-02-18,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,25.5,NA
2024-02-18,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,57,NA
2024-02-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2024,7,NA
2024-02-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,30.5,34
2024-02-18,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,27,NA
2024-02-18,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,22,NA
2024-02-18,"Linville Falls","Avery",35.972347,-81.933072,2,2024,9,NA
2024-02-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,29,NA
2024-02-18,"Millbrook School","Wake",35.856111,-78.574167,2,2024,28,34
2024-02-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,24,NA
2024-02-18,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,32,NA
2024-02-19,"Bryson City","Swain",35.434767,-83.442133,2,2024,12,NA
2024-02-19,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,34,NA
2024-02-19,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,33,NA
2024-02-19,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,61,NA
2024-02-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,40,39
2024-02-19,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,30,NA
2024-02-19,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,31,NA
2024-02-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,32,NA
2024-02-19,"Millbrook School","Wake",35.856111,-78.574167,2,2024,33,41
2024-02-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,27,NA
2024-02-19,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,36,NA
2024-02-20,"Bryson City","Swain",35.434767,-83.442133,2,2024,32,NA
2024-02-20,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,59.5,NA
2024-02-20,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,53,NA
2024-02-20,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,61,NA
2024-02-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,54,44
2024-02-20,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,48,NA
2024-02-20,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,33,NA
2024-02-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,49,NA
2024-02-20,"Millbrook School","Wake",35.856111,-78.574167,2,2024,39,43
2024-02-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,27,NA
2024-02-20,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,34,NA
2024-02-21,"Bryson City","Swain",35.434767,-83.442133,2,2024,61,NA
2024-02-21,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,25.5,NA
2024-02-21,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,55,NA
2024-02-21,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,61,NA
2024-02-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2024,47,NA
2024-02-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,57,40
2024-02-21,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,55,NA
2024-02-21,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,20,NA
2024-02-21,"Linville Falls","Avery",35.972347,-81.933072,2,2024,52,NA
2024-02-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,54,NA
2024-02-21,"Millbrook School","Wake",35.856111,-78.574167,2,2024,33.5,43
2024-02-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2024,24,NA
2024-02-21,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2024,33,NA
2024-02-22,"Bryson City","Swain",35.434767,-83.442133,2,2024,61,NA
2024-02-22,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2024,55.5,NA
2024-02-22,"Clemmons Middle","Forsyth",36.026612,-80.341962,2,2024,85,NA
2024-02-22,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2024,80,NA
2024-02-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2024,74,64
2024-02-22,"Hattie Avenue","Forsyth",36.11094,-80.224501,2,2024,88,NA
2024-02-22,"Leggett","Edgecombe",35.988278,-77.5843,2,2024,55,NA
2024-02-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2024,77,NA
2024-02-22,"Millbrook School","Wake",35.856111,-78.574167,2,2024,72,58
