"Date","Daily.AQI.Value","Local.Site.Name","AQS.Parameter.Description","County","Site.Latitude","Site.Longitude"
2024-11-06,28,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-07,28,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-08,27,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-09,37,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-10,24,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-11,18,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-12,35,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-13,31,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-14,21,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-15,28,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-16,31,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-17,36,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-18,33,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-19,31,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-20,29,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-21,32,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-22,19,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-23,22,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-24,29,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-25,34,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-26,31,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-27,30,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-28,31,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-29,31,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-11-30,36,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-01,34,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-02,35,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-03,28,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-04,33,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-05,37,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-06,31,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-07,31,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-08,37,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-09,23,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-10,28,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-11,27,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-14,24,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-15,24,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-16,19,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-18,28,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-19,27,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-20,21,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-21,29,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-22,33,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-23,33,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-24,31,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-25,33,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-26,29,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-27,22,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-28,19,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-29,34,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-12-30,32,"Rockwell","Ozone","Rowan",35.551868,-80.395039
2024-03-01,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-02,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-03,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-04,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-05,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-06,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-07,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-08,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-09,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-10,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-11,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-12,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-13,47,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-14,61,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-15,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-16,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-17,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-18,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-19,45,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-20,47,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-21,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-22,49,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-23,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-24,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-25,51,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-26,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-27,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-28,45,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-29,46,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-30,54,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-03-31,46,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-01,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-02,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-03,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-04,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-05,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-06,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-07,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-08,50,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-09,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-10,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-11,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-12,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-13,48,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-14,71,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-15,48,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-17,49,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-18,47,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-19,47,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-20,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-21,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-22,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-23,48,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-24,48,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-25,50,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-26,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-27,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-28,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-29,46,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-04-30,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-01,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-02,48,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-03,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-04,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-05,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-06,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-07,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-08,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-09,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-10,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-11,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-12,45,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-13,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-14,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-15,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-16,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-17,19,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-18,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-19,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-20,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-21,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-22,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-23,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-24,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-25,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-26,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-27,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-28,46,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-29,48,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-30,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-05-31,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-01,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-02,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-03,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-04,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-05,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-06,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-07,49,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-08,45,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-09,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-10,46,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-11,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-12,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-13,49,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-14,45,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-15,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-16,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-17,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-18,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-19,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-20,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-21,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-22,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-23,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-24,51,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-25,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-26,48,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-27,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-28,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-29,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-06-30,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-01,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-02,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-03,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-04,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-05,23,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-06,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-07,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-08,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-09,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-10,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-11,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-12,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-13,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-14,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-15,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-16,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-17,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-18,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-19,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-20,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-21,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-22,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-23,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-24,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-25,19,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-26,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-27,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-28,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-29,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-30,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-31,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-01,21,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-02,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-03,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-04,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-05,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-06,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-07,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-08,22,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-09,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-10,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-11,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-12,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-13,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-14,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-15,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-16,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-17,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-18,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-19,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-20,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-21,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-22,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-23,46,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-24,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-25,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-26,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-27,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-28,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-29,46,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-30,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-08-31,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-01,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-02,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-03,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-04,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-05,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-06,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-07,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-08,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-09,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-10,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-11,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-12,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-13,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-14,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-15,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-18,19,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-19,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-20,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-21,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-22,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-23,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-24,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-25,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-26,22,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-28,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-29,18,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-09-30,19,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-01,21,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-02,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-03,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-04,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-05,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-06,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-07,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-08,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-09,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-10,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-11,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-12,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-13,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-14,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-15,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-16,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-17,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-18,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-19,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-20,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-21,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-22,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-23,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-24,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-25,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-26,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-27,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-28,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-29,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-30,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-10-31,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2024-07-09,25,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-10,36,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-11,44,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-12,37,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-13,39,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-14,35,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-15,31,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-16,25,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-17,30,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-18,36,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-19,29,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-20,31,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-21,26,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-22,31,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-23,28,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-24,29,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-25,17,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-26,23,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-27,33,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-28,29,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-29,23,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-30,25,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-07-31,27,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-01,20,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-02,28,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-03,39,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-04,40,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-05,37,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-06,28,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-07,35,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-08,19,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-09,27,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-10,32,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-11,33,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-12,34,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-13,34,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-14,34,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-15,40,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-16,34,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-17,36,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-18,31,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-19,28,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-20,37,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-21,37,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-22,43,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-23,44,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-24,38,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-25,39,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-26,43,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-27,45,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-28,38,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-29,44,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-30,35,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-08-31,36,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-01,31,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-02,33,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-03,26,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-04,28,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-05,36,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-06,31,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-07,33,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-08,33,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-09,33,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-10,36,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-11,46,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-12,33,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-13,26,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-14,31,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-15,31,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-16,42,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-17,21,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-18,20,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-19,26,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-20,37,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-21,37,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-22,32,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-23,37,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-24,32,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-25,30,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-26,15,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-27,41,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-28,32,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-29,19,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-09-30,24,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-10-01,21,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-10-02,26,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-10-03,31,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-10-04,26,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-10-05,35,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-10-06,38,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-10-07,41,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-10-08,49,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-10-09,37,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-10-10,46,"Old High School","Ozone","Swain",35.498711,-83.310242
2024-10-11,38,"Old High School","Ozone","Swain",35.498711,-83.310242
